customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-00186,female,1,yes,no,11,yes,no,dsl,no,no,no,no,no,yes,one-year,no,electronic-check,52.52,592.66,0
CUST-00187,female,0,yes,no,65,yes,no,fiber-optic,yes,yes,no,yes,no,yes,month-to-month,yes,credit-card-automatic,94.25,6063.08,0
CUST-00188,female,0,no,no,44,yes,yes,dsl,yes,no,no,no,yes,yes,two-year,yes,bank-transfer-automatic,51.45,2247.39,0
CUST-00189,female,1,no,no,24,yes,yes,fiber-optic,no,no,yes,no,no,no,one-year,yes,electronic-check,82.45,1960.19,1
CUST-00190,female,1,yes,no,57,yes,no,fiber-optic,yes,no,no,yes,yes,no,one-year,yes,mailed-check,84.23,4715.68,0
CUST-00191,male,0,yes,no,2,no,no-phone-service,fiber-optic,yes,yes,no,yes,yes,no,month-to-month,yes,electronic-check,90.75,208.37,1
CUST-00192,male,0,yes,no,43,yes,no,fiber-optic,yes,no,no,yes,no,yes,two-year,yes,bank-transfer-automatic,96.11,4250.72,0
CUST-00193,male,0,yes,no,50,yes,no,fiber-optic,no,no,no,yes,yes,no,month-to-month,yes,electronic-check,87.14,4250.4,1
CUST-00194,female,0,no,no,59,yes,yes,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,mailed-check,75.59,4496.58,1
CUST-00195,male,0,yes,yes,17,yes,no,dsl,no,no,no,no,no,yes,one-year,yes,mailed-check,52.19,855.7,0
CUST-00196,female,0,no,yes,43,no,no-phone-service,dsl,no,no,no,no,no,no,one-year,no,electronic-check,27.52,1143.17,1
CUST-00197,female,1,yes,no,56,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,credit-card-automatic,18.0,1013.61,0
CUST-00198,female,0,yes,no,58,yes,no,fiber-optic,no,yes,yes,no,yes,no,one-year,no,mailed-check,88.34,5130.46,1
CUST-00199,female,0,no,no,13,yes,no,fiber-optic,no,no,yes,yes,no,yes,one-year,no,bank-transfer-automatic,80.89,1065.42,1
CUST-00200,male,0,yes,no,71,yes,no,dsl,no,no,no,yes,no,yes,month-to-month,no,electronic-check,47.39,3279.88,0
CUST-00201,female,0,yes,yes,20,yes,no,fiber-optic,no,yes,yes,yes,no,no,month-to-month,yes,bank-transfer-automatic,90.84,1898.54,0
CUST-00202,male,0,no,yes,29,yes,no,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,no,credit-card-automatic,102.45,2977.14,1
CUST-00203,female,1,no,no,14,yes,no,dsl,yes,no,yes,no,no,no,one-year,no,electronic-check,54.23,803.76,1
CUST-00204,male,1,no,yes,11,yes,no,dsl,yes,no,no,no,yes,yes,one-year,no,mailed-check,72.0,883.09,0
CUST-00205,female,0,yes,no,19,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,mailed-check,87.8,1524.12,1
CUST-00206,female,0,no,no,10,yes,no,dsl,yes,no,no,yes,no,no,one-year,yes,electronic-check,50.19,549.18,1
CUST-00207,male,0,no,no,53,yes,yes,dsl,no,no,no,yes,no,no,month-to-month,yes,credit-card-automatic,47.18,2488.23,1
CUST-00208,male,0,no,no,44,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,34.42,1590.9,1
CUST-00209,female,1,yes,no,29,yes,yes,fiber-optic,no,yes,yes,no,yes,no,two-year,no,mailed-check,80.06,2261.64,1
CUST-00210,male,0,yes,no,40,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed-check,48.13,1995.35,0
CUST-00211,female,0,yes,yes,44,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed-check,68.73,2944.99,0
CUST-00212,male,0,yes,no,14,yes,yes,fiber-optic,no,no,no,no,yes,yes,one-year,yes,electronic-check,77.45,1114.47,1
CUST-00213,male,0,no,no,22,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,yes,electronic-check,73.82,1645.36,1
CUST-00214,female,0,yes,yes,64,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,yes,credit-card-automatic,49.82,3176.82,0
CUST-00215,male,0,yes,no,1,yes,yes,fiber-optic,no,no,no,yes,yes,no,one-year,yes,electronic-check,83.11,5.7,1
CUST-00216,female,0,yes,no,69,yes,yes,dsl,no,yes,no,yes,no,no,month-to-month,yes,electronic-check,66.69,4573.96,1
CUST-00217,female,0,no,yes,70,yes,no,fiber-optic,no,no,no,no,no,no,two-year,no,electronic-check,68.26,4847.41,0
CUST-00218,female,0,yes,no,19,yes,no,dsl,no,no,no,no,no,yes,two-year,yes,bank-transfer-automatic,53.8,1133.78,0
CUST-00219,female,0,yes,no,24,yes,yes,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,yes,bank-transfer-automatic,102.96,2617.6,0
CUST-00220,male,0,yes,no,15,yes,yes,dsl,yes,no,no,yes,no,yes,two-year,yes,bank-transfer-automatic,55.78,876.21,0
CUST-00221,female,1,no,no,41,yes,yes,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,101.92,4197.58,1
CUST-00222,female,0,yes,no,16,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,61.3,1014.47,1
CUST-00223,male,0,no,no,57,yes,yes,dsl,no,yes,yes,yes,yes,no,one-year,no,credit-card-automatic,65.14,3857.62,0
CUST-00224,female,0,yes,no,28,yes,no,dsl,yes,no,no,yes,yes,no,one-year,yes,electronic-check,61.12,1750.41,0
CUST-00225,male,0,yes,yes,70,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,68.29,4786.84,1
CUST-00226,female,0,yes,yes,62,yes,yes,fiber-optic,no,no,no,no,yes,no,month-to-month,no,bank-transfer-automatic,74.16,4577.27,1
CUST-00227,male,0,yes,no,29,yes,no,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,electronic-check,88.22,2546.4,1
CUST-00228,male,1,yes,no,43,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,bank-transfer-automatic,64.17,2788.29,1
CUST-00229,male,0,no,yes,2,yes,no,fiber-optic,no,yes,yes,no,no,yes,month-to-month,no,credit-card-automatic,75.8,95.24,1
CUST-00230,female,0,no,no,5,yes,no,dsl,no,yes,no,yes,yes,yes,two-year,yes,bank-transfer-automatic,67.37,289.87,0
CUST-00231,female,0,yes,no,37,yes,no,dsl,yes,yes,yes,no,no,no,two-year,yes,mailed-check,63.67,2351.0,0
CUST-00232,male,0,yes,no,35,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,18.0,596.11,0
CUST-00233,female,0,no,no,29,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,credit-card-automatic,74.48,2204.66,1
CUST-00234,male,0,yes,no,7,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,yes,electronic-check,63.55,495.39,1
CUST-00235,female,0,yes,no,61,yes,no,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,credit-card-automatic,87.51,5357.8,1
CUST-00236,male,0,yes,no,30,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,mailed-check,18.0,576.74,0
CUST-00237,male,1,yes,yes,34,yes,yes,dsl,yes,yes,yes,no,no,no,one-year,yes,mailed-check,55.56,1897.86,0
CUST-00238,female,0,yes,no,30,yes,no,dsl,no,no,yes,yes,yes,no,month-to-month,no,bank-transfer-automatic,73.05,1907.08,1
CUST-00239,female,1,no,yes,36,yes,yes,dsl,no,no,yes,no,no,no,two-year,no,bank-transfer-automatic,59.23,2066.59,0
CUST-00240,male,0,no,no,47,yes,no,fiber-optic,no,no,yes,no,no,yes,two-year,no,bank-transfer-automatic,79.11,3771.22,0
CUST-00241,female,0,no,yes,56,yes,no,dsl,yes,no,no,no,yes,yes,month-to-month,no,bank-transfer-automatic,70.37,3877.81,0
CUST-00242,male,0,yes,no,40,yes,yes,dsl,no,yes,no,no,no,yes,two-year,yes,electronic-check,59.93,2461.36,0
CUST-00243,female,0,yes,no,12,yes,yes,fiber-optic,yes,yes,no,yes,yes,yes,month-to-month,yes,credit-card-automatic,111.31,1404.09,1
CUST-00244,male,0,yes,yes,63,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,credit-card-automatic,25.31,1574.62,0
CUST-00245,male,0,yes,no,21,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,credit-card-automatic,18.0,333.71,0
CUST-00246,female,0,yes,yes,2,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,18.0,36.72,1
CUST-00247,male,1,yes,no,3,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,mailed-check,60.11,177.03,1
CUST-00248,female,0,yes,no,56,yes,yes,fiber-optic,no,no,no,no,yes,no,one-year,no,mailed-check,79.48,4497.91,1
CUST-00249,male,0,yes,no,28,yes,yes,dsl,no,yes,yes,yes,yes,yes,two-year,yes,mailed-check,70.57,1800.38,0
CUST-00250,female,0,yes,no,2,no,no-phone-service,fiber-optic,yes,yes,yes,no,no,no,two-year,no,mailed-check,77.98,100.9,1
CUST-00251,female,0,no,no,59,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,52.71,3033.96,0
CUST-00252,female,1,yes,no,22,no,no-phone-service,fiber-optic,yes,no,no,no,yes,yes,two-year,yes,bank-transfer-automatic,97.0,1945.13,1
CUST-00253,female,0,no,no,71,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,19.18,1324.67,0
CUST-00254,female,0,yes,no,64,yes,yes,fiber-optic,yes,yes,no,no,yes,no,month-to-month,yes,mailed-check,88.68,5563.05,1
CUST-00255,male,0,no,no,4,yes,no,fiber-optic,yes,yes,yes,yes,no,yes,month-to-month,yes,electronic-check,89.26,327.98,0
CUST-00256,female,0,yes,yes,50,yes,no,fiber-optic,no,yes,no,yes,yes,no,two-year,yes,bank-transfer-automatic,82.82,4104.4,1
CUST-00257,male,0,no,no,44,yes,yes,dsl,yes,no,yes,yes,yes,no,one-year,yes,electronic-check,64.15,2856.6,0
CUST-00258,female,0,yes,yes,13,yes,yes,fiber-optic,no,yes,no,yes,no,yes,month-to-month,yes,credit-card-automatic,91.47,1170.35,1
CUST-00259,female,0,yes,no,25,yes,yes,fiber-optic,yes,yes,no,no,no,no,one-year,yes,electronic-check,84.05,1974.39,1
CUST-00260,male,0,no,no,36,no,no-phone-service,fiber-optic,yes,no,yes,yes,no,no,two-year,yes,bank-transfer-automatic,84.36,3062.95,0
CUST-00261,male,0,yes,no,11,yes,no,fiber-optic,no,no,no,yes,yes,yes,month-to-month,yes,mailed-check,84.04,1105.93,1
CUST-00262,female,0,yes,yes,52,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,1016.63,0
CUST-00263,female,0,no,yes,20,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic-check,65.85,1367.94,1
CUST-00264,male,0,yes,no,68,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,mailed-check,60.32,4087.1,1
CUST-00265,male,1,no,yes,58,yes,no,fiber-optic,yes,no,yes,yes,no,no,month-to-month,no,electronic-check,92.38,5321.22,1
CUST-00266,male,0,no,no,46,yes,yes,fiber-optic,yes,no,no,no,no,yes,one-year,no,bank-transfer-automatic,82.3,3743.78,0
CUST-00267,female,0,yes,no,9,yes,yes,fiber-optic,yes,yes,no,no,yes,yes,month-to-month,yes,bank-transfer-automatic,89.87,826.88,1
CUST-00268,female,1,yes,no,2,yes,yes,fiber-optic,no,no,no,no,no,no,two-year,yes,bank-transfer-automatic,73.93,62.66,0
CUST-00269,male,0,yes,yes,11,yes,no,fiber-optic,yes,yes,no,no,yes,no,two-year,yes,electronic-check,81.7,915.23,0
CUST-00270,male,0,no,no,36,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,bank-transfer-automatic,87.22,3090.15,0
CUST-00271,female,0,yes,no,57,yes,no,fiber-optic,no,no,yes,no,no,yes,month-to-month,yes,mailed-check,71.49,3946.34,0
CUST-00272,female,0,yes,no,12,yes,yes,dsl,no,no,yes,yes,yes,no,month-to-month,no,credit-card-automatic,65.62,736.61,1
CUST-00273,female,1,yes,yes,51,yes,no,fiber-optic,no,yes,yes,no,yes,yes,one-year,yes,bank-transfer-automatic,88.58,4611.42,1
CUST-00274,male,0,no,yes,4,yes,yes,dsl,yes,yes,yes,no,yes,no,month-to-month,yes,electronic-check,64.58,268.7,1
CUST-00275,female,0,no,no,20,yes,no,dsl,no,no,no,yes,yes,yes,one-year,yes,mailed-check,59.8,929.56,0
CUST-00276,female,0,no,no,44,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,18.68,771.4,0
CUST-00277,female,0,no,no,60,yes,yes,fiber-optic,no,yes,no,no,no,no,one-year,yes,electronic-check,81.02,4928.94,0
CUST-00278,male,0,no,yes,56,yes,yes,dsl,yes,yes,no,no,yes,yes,month-to-month,yes,electronic-check,67.71,3769.38,1
CUST-00279,female,0,no,no,39,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,mailed-check,27.46,1110.22,0
CUST-00280,female,0,no,yes,3,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,credit-card-automatic,28.36,55.43,0
CUST-00281,female,0,no,yes,22,yes,yes,dsl,yes,yes,yes,no,yes,no,one-year,yes,electronic-check,70.47,1564.14,1
CUST-00282,female,0,yes,no,57,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,electronic-check,82.46,4702.87,1
CUST-00283,male,0,no,no,6,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,mailed-check,36.2,168.76,0
CUST-00284,female,0,no,yes,51,no,no-phone-service,dsl,no,yes,yes,yes,no,yes,two-year,no,electronic-check,56.69,2934.05,0
CUST-00285,female,0,yes,no,51,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,bank-transfer-automatic,95.61,4990.98,1
CUST-00286,male,0,yes,yes,55,yes,yes,fiber-optic,yes,yes,no,no,no,yes,one-year,yes,bank-transfer-automatic,99.36,5493.65,0
CUST-00287,female,0,yes,yes,16,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,23.47,383.32,0
CUST-00288,male,0,no,no,18,yes,no,fiber-optic,yes,no,yes,no,yes,no,month-to-month,no,bank-transfer-automatic,102.23,1776.9,1
CUST-00289,male,0,yes,no,15,yes,no,dsl,no,no,no,yes,yes,yes,one-year,yes,mailed-check,77.19,1228.22,0
CUST-00290,female,0,no,no,29,yes,yes,fiber-optic,yes,yes,no,no,no,yes,two-year,yes,electronic-check,84.3,2406.37,0
CUST-00291,male,0,yes,no,38,yes,no,dsl,no,no,no,no,no,yes,month-to-month,no,credit-card-automatic,50.92,1977.01,0
CUST-00292,female,0,no,yes,9,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,no,electronic-check,86.24,833.29,1
CUST-00293,male,0,yes,no,41,yes,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,no,credit-card-automatic,68.01,2862.47,0
CUST-00294,female,0,no,no,18,yes,yes,dsl,yes,yes,no,no,no,yes,month-to-month,yes,credit-card-automatic,84.69,1599.88,1
CUST-00295,male,0,no,yes,41,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,bank-transfer-automatic,26.31,1151.46,0
CUST-00296,male,0,yes,no,22,yes,no,fiber-optic,no,yes,yes,no,no,yes,month-to-month,yes,mailed-check,87.37,1827.92,1
CUST-00297,male,0,yes,yes,69,yes,no,fiber-optic,no,yes,no,yes,no,no,one-year,no,mailed-check,70.72,4815.25,0
CUST-00298,female,0,yes,no,23,yes,yes,fiber-optic,yes,no,no,yes,yes,yes,month-to-month,yes,electronic-check,94.02,2059.52,1
CUST-00299,female,0,yes,no,63,yes,no,fiber-optic,yes,no,yes,yes,no,no,one-year,no,bank-transfer-automatic,77.51,4775.14,0
CUST-00300,female,0,no,yes,13,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,26.08,453.44,1
CUST-00301,female,0,no,no,7,yes,no,fiber-optic,no,no,yes,no,yes,no,one-year,no,mailed-check,61.98,359.92,0
CUST-00302,male,0,no,yes,14,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,83.07,1078.49,1
CUST-00303,female,0,no,no,31,yes,yes,dsl,no,no,yes,no,yes,no,month-to-month,yes,bank-transfer-automatic,54.61,1688.72,1
CUST-00304,male,0,yes,yes,65,yes,yes,fiber-optic,no,no,no,yes,yes,no,one-year,yes,credit-card-automatic,68.47,4394.6,0
CUST-00305,male,0,no,yes,13,yes,no,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,credit-card-automatic,91.87,1363.95,0
CUST-00306,female,0,no,no,57,yes,yes,dsl,no,no,yes,no,no,yes,month-to-month,no,bank-transfer-automatic,58.13,3292.9,1
CUST-00307,female,1,yes,no,51,yes,no,fiber-optic,yes,yes,no,no,no,no,two-year,yes,electronic-check,83.49,4291.38,0
CUST-00308,male,0,no,yes,25,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,31.04,717.46,0
CUST-00309,female,0,yes,no,25,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,yes,bank-transfer-automatic,66.05,1526.6,0
CUST-00310,female,1,no,yes,69,yes,yes,fiber-optic,no,yes,no,no,yes,yes,one-year,no,electronic-check,95.37,6525.88,0
CUST-00311,male,1,no,no,52,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic-check,58.01,2962.67,1
CUST-00312,male,0,no,no,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,23.42,367.19,1
CUST-00313,female,1,yes,yes,66,yes,yes,fiber-optic,no,no,no,yes,no,no,month-to-month,yes,bank-transfer-automatic,68.53,4402.98,0
CUST-00314,female,1,no,no,30,no,no-phone-service,dsl,no,yes,no,yes,yes,no,month-to-month,yes,bank-transfer-automatic,67.06,2022.01,0
CUST-00315,female,0,yes,no,6,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,mailed-check,75.93,430.32,1
CUST-00316,male,0,no,no,59,yes,yes,dsl,no,yes,no,no,yes,no,month-to-month,yes,credit-card-automatic,68.56,3929.4,0
CUST-00317,male,0,yes,no,63,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,no,electronic-check,63.6,4014.77,0
CUST-00318,male,0,no,no,32,yes,no,fiber-optic,yes,no,no,yes,yes,yes,month-to-month,yes,electronic-check,97.3,3170.77,1
CUST-00319,male,0,no,no,51,no,no-phone-service,dsl,no,no,no,no,yes,no,month-to-month,no,credit-card-automatic,55.1,2899.93,0
CUST-00320,male,0,yes,no,17,yes,no,fiber-optic,yes,yes,no,yes,yes,no,month-to-month,yes,credit-card-automatic,106.45,1628.13,1
CUST-00321,female,0,yes,no,62,yes,yes,dsl,no,yes,yes,no,no,no,one-year,yes,mailed-check,45.52,2767.42,0
CUST-00322,female,0,no,no,27,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,credit-card-automatic,52.09,1303.62,0
CUST-00323,male,0,yes,no,20,yes,yes,fiber-optic,yes,no,no,no,no,yes,month-to-month,no,credit-card-automatic,74.32,1437.48,0
CUST-00324,male,1,yes,no,37,yes,no,fiber-optic,no,yes,no,yes,no,yes,month-to-month,yes,mailed-check,72.6,2790.34,0
CUST-00325,male,0,yes,no,20,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,18.0,305.46,0
CUST-00326,female,0,yes,no,45,yes,no,fiber-optic,no,no,no,no,yes,yes,one-year,yes,bank-transfer-automatic,91.38,4076.47,0
CUST-00327,female,0,no,no,54,yes,no,fiber-optic,yes,yes,no,yes,yes,no,one-year,yes,credit-card-automatic,91.76,4892.86,0
CUST-00328,female,1,no,no,30,yes,yes,fiber-optic,no,no,yes,no,yes,no,one-year,yes,electronic-check,82.24,2589.14,1
CUST-00329,female,1,yes,no,57,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,credit-card-automatic,71.19,3885.35,0
CUST-00330,male,1,yes,no,32,yes,yes,fiber-optic,yes,no,yes,no,no,no,month-to-month,yes,electronic-check,84.92,2675.71,1
CUST-00331,male,1,yes,no,70,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,credit-card-automatic,26.91,1818.78,0
CUST-00332,female,0,yes,no,20,yes,no,dsl,yes,yes,no,no,no,yes,two-year,no,mailed-check,65.58,1182.51,0
CUST-00333,female,0,no,no,51,yes,yes,fiber-optic,no,yes,yes,no,no,yes,month-to-month,yes,credit-card-automatic,91.34,4741.01,1
CUST-00334,male,0,yes,yes,39,yes,yes,dsl,yes,yes,no,no,no,no,one-year,no,electronic-check,54.4,1986.37,0
CUST-00335,female,0,no,no,68,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,95.38,6451.38,0
CUST-00336,male,1,no,yes,16,no,no-phone-service,fiber-optic,no,no,yes,no,yes,no,two-year,no,mailed-check,74.3,1182.9,0
CUST-00337,male,0,no,yes,15,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic-check,57.31,803.33,0
CUST-00338,female,0,no,no,63,no,no-phone-service,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,credit-card-automatic,90.78,5589.07,1
CUST-00339,female,0,yes,no,65,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,18.77,1207.43,0
CUST-00340,male,0,yes,no,54,yes,no,dsl,no,yes,no,yes,yes,no,one-year,yes,electronic-check,59.55,3158.56,0
